labels,max_widths,mean_widths,variance_widths,max_widths_left,mean_widths_left,variance_widths_left,max_widths_right,mean_widths_right,variance_widths_right,max_widths_top,mean_widths_top,variance_widths_top,max_widths_bottom,mean_widths_bottom,variance_widths_bottom
1.0,10.0,9.035714285714286,1.2487244897959182,5.0,4.107142857142857,0.6670918367346939,6.0,4.142857142857143,1.7653061224489797,10.0,9.5,0.39285714285714285,10.0,8.571428571428571,1.6734693877551023
1.0,16.0,15.607142857142858,0.5242346938775511,8.0,7.857142857142857,0.12244897959183676,9.0,8.392857142857142,0.2385204081632653,16.0,15.214285714285714,0.7397959183673471,16.0,16.0,0.0
2.0,23.0,20.964285714285715,12.105867346938776,12.0,10.964285714285714,4.248724489795918,12.0,10.928571428571429,2.9948979591836724,22.0,19.0,16.428571428571427,23.0,22.928571428571427,0.06632653061224487
4.0,16.0,11.75,21.830357142857142,15.0,7.607142857142857,11.667091836734695,9.0,6.642857142857143,8.01530612244898,16.0,14.142857142857142,2.1224489795918364,14.0,9.357142857142858,30.086734693877556
0.0,20.0,13.821428571428571,8.78954081632653,10.0,6.714285714285714,2.275510204081632,11.0,7.964285714285714,2.8915816326530615,20.0,15.642857142857142,10.943877551020408,12.0,12.0,0.0
4.0,20.0,17.642857142857142,18.7295918367347,10.0,8.892857142857142,4.7385204081632635,11.0,9.75,4.6875,19.0,15.285714285714286,26.3469387755102,20.0,20.0,0.0
4.0,21.0,18.035714285714285,16.534438775510207,11.0,9.0,6.0,11.0,9.035714285714286,5.820153061224491,19.0,15.357142857142858,18.229591836734695,21.0,20.714285714285715,0.48979591836734676
3.0,8.0,6.428571428571429,2.8163265306122445,4.0,3.25,0.6160714285714286,5.0,4.142857142857143,1.0510204081632655,6.0,5.071428571428571,1.6377551020408159,8.0,7.785714285714286,0.3112244897959184
4.0,20.0,15.178571428571429,23.86096938775511,15.0,8.357142857142858,4.729591836734694,11.0,8.357142857142858,7.586734693877551,18.0,12.928571428571429,19.923469387755098,20.0,17.428571428571427,17.6734693877551
3.0,16.0,11.535714285714286,5.534438775510204,8.0,5.928571428571429,1.7091836734693882,9.0,6.571428571428571,1.530612244897959,16.0,11.642857142857142,9.08673469387755,14.0,11.428571428571429,1.959183673469388
0.0,29.0,15.785714285714286,43.88265306122448,15.0,7.642857142857143,14.443877551020407,15.0,7.964285714285714,14.034438775510202,29.0,17.571428571428573,31.81632653061225,29.0,14.0,49.57142857142857
4.0,19.0,16.75,8.973214285714286,10.0,8.928571428571429,2.0663265306122454,10.0,8.785714285714286,2.45408163265306,17.0,14.928571428571429,10.780612244897956,19.0,18.571428571428573,0.5306122448979593
2.0,29.0,18.142857142857142,9.26530612244898,15.0,9.321428571428571,3.78954081632653,15.0,9.321428571428571,3.78954081632653,19.0,16.571428571428573,6.959183673469389,29.0,19.714285714285715,6.632653061224489
3.0,15.0,10.607142857142858,5.167091836734693,8.0,6.071428571428571,1.4234693877551021,8.0,5.321428571428571,2.003826530612245,12.0,9.071428571428571,2.0663265306122445,15.0,12.142857142857142,3.551020408163265
4.0,20.0,16.821428571428573,22.00382653061224,10.0,8.392857142857142,5.952806122448978,11.0,9.428571428571429,5.1020408163265305,18.0,14.5,26.535714285714285,20.0,19.142857142857142,6.6938775510204085
3.0,11.0,10.214285714285714,0.9540816326530613,6.0,5.535714285714286,0.46301020408163274,6.0,5.535714285714286,0.46301020408163274,11.0,9.428571428571429,0.673469387755102,11.0,11.0,0.0
4.0,19.0,10.678571428571429,48.36096938775511,15.0,10.285714285714286,12.132653061224492,10.0,6.071428571428571,9.709183673469386,17.0,14.642857142857142,5.515306122448979,19.0,6.714285714285714,59.77551020408162
3.0,12.0,8.892857142857142,2.0242346938775504,6.0,4.178571428571429,0.6466836734693878,7.0,5.714285714285714,0.48979591836734687,12.0,8.857142857142858,2.6938775510204094,10.0,8.928571428571429,1.3520408163265307
1.0,11.0,9.571428571428571,1.530612244897959,6.0,4.857142857142857,0.6938775510204083,6.0,4.714285714285714,0.9183673469387756,11.0,10.357142857142858,0.9438775510204085,10.0,8.785714285714286,0.8826530612244898
2.0,20.0,18.75,6.258928571428571,10.0,8.892857142857142,3.809948979591837,11.0,9.857142857142858,5.1938775510204085,20.0,17.571428571428573,9.673469387755102,20.0,19.928571428571427,0.06632653061224489
4.0,19.0,14.5,5.321428571428571,10.0,7.678571428571429,2.4323979591836733,10.0,7.607142857142857,2.1670918367346936,19.0,14.928571428571429,6.78061224489796,15.0,14.071428571428571,3.4948979591836737
2.0,29.0,22.535714285714285,31.463010204081634,15.0,11.464285714285714,9.46301020408163,15.0,11.678571428571429,8.860969387755102,29.0,22.714285714285715,25.77551020408163,29.0,22.357142857142858,37.08673469387755
2.0,21.0,19.142857142857142,8.908163265306124,11.0,10.071428571428571,2.423469387755102,11.0,10.035714285714286,2.0344387755102042,21.0,17.285714285714285,10.918367346938776,21.0,21.0,0.0
3.0,15.0,11.142857142857142,4.408163265306123,8.0,5.964285714285714,3.534438775510204,8.0,5.428571428571429,2.7448979591836737,15.0,11.285714285714286,7.918367346938775,12.0,11.0,0.8571428571428571
2.0,29.0,17.25,15.258928571428571,15.0,9.178571428571429,4.003826530612245,15.0,9.071428571428571,3.7091836734693877,18.0,14.857142857142858,12.265306122448981,29.0,19.642857142857142,6.801020408163266
3.0,17.0,13.214285714285714,5.454081632653062,9.0,6.964285714285714,1.6058673469387752,9.0,7.142857142857143,2.051020408163265,17.0,12.428571428571429,6.95918367346939,17.0,14.0,2.7142857142857144
2.0,21.0,18.0,16.0,11.0,8.642857142857142,6.943877551020407,11.0,8.785714285714286,6.7397959183673475,19.0,15.5,18.964285714285715,21.0,20.5,0.5357142857142857
4.0,29.0,17.857142857142858,29.193877551020403,15.0,8.964285714285714,5.605867346938775,15.0,9.285714285714286,6.275510204081633,29.0,15.785714285714286,24.168367346938776,25.0,19.928571428571427,25.637755102040813
3.0,29.0,13.678571428571429,13.78954081632653,15.0,7.035714285714286,3.6772959183673466,15.0,7.607142857142857,3.5956632653061225,15.0,13.142857142857142,3.9795918367346954,29.0,14.214285714285714,23.025510204081634
1.0,10.0,8.607142857142858,1.6670918367346939,5.0,4.214285714285714,0.8112244897959184,6.0,4.607142857142857,1.6670918367346936,10.0,9.642857142857142,0.5153061224489796,8.0,7.571428571428571,0.6734693877551022
4.0,27.0,24.25,7.901785714285714,14.0,12.428571428571429,2.7448979591836737,14.0,12.428571428571429,6.530612244897959,26.0,24.571428571428573,0.6734693877551022,27.0,23.928571428571427,14.923469387755103
3.0,14.0,9.464285714285714,6.391581632653063,7.0,4.642857142857143,1.8724489795918366,8.0,5.642857142857143,1.801020408163265,14.0,10.428571428571429,10.244897959183673,10.0,8.5,0.6785714285714286
0.0,23.0,16.642857142857142,11.801020408163266,12.0,8.214285714285714,5.382653061224488,13.0,9.428571428571429,3.816326530612245,23.0,17.928571428571427,18.352040816326532,16.0,15.357142857142858,1.9438775510204083
1.0,10.0,8.535714285714286,1.6058673469387756,5.0,3.9642857142857144,0.9630102040816327,6.0,4.321428571428571,1.6466836734693877,10.0,9.5,0.6785714285714286,8.0,7.571428571428571,0.6734693877551022
0.0,22.0,17.035714285714285,8.391581632653063,11.0,8.035714285714286,4.248724489795919,12.0,9.642857142857142,3.2295918367346936,20.0,15.142857142857142,6.2653061224489806,22.0,18.928571428571427,3.35204081632653
0.0,19.0,12.928571428571429,8.28061224489796,10.0,6.5,3.4642857142857144,10.0,6.5,2.4642857142857144,19.0,14.357142857142858,11.51530612244898,13.0,11.5,0.9642857142857143
0.0,16.0,13.607142857142858,1.881377551020408,8.0,6.928571428571429,0.8520408163265305,9.0,7.428571428571429,1.2448979591836735,16.0,13.285714285714286,1.2040816326530612,16.0,13.928571428571429,2.35204081632653
3.0,14.0,10.928571428571429,3.5663265306122445,7.0,5.321428571428571,1.0038265306122451,8.0,6.571428571428571,1.0306122448979593,14.0,10.357142857142858,5.801020408163266,13.0,11.5,0.6785714285714286
4.0,21.0,18.5,13.178571428571429,11.0,9.892857142857142,3.0242346938775513,11.0,9.607142857142858,3.667091836734694,19.0,16.214285714285715,15.596938775510205,21.0,20.785714285714285,0.3112244897959183
1.0,9.0,8.857142857142858,0.26530612244897955,5.0,4.892857142857143,0.16709183673469388,5.0,4.892857142857143,0.16709183673469388,9.0,8.857142857142858,0.26530612244897955,9.0,8.857142857142858,0.2653061224489796
3.0,15.0,12.25,3.4732142857142856,8.0,6.571428571428571,0.8877551020408164,8.0,6.678571428571429,0.9323979591836737,15.0,12.357142857142858,3.3724489795918364,15.0,12.142857142857142,3.5510204081632666
3.0,14.0,10.892857142857142,3.6670918367346945,7.0,5.428571428571429,1.2448979591836735,8.0,6.321428571428571,1.2181122448979593,14.0,9.714285714285714,3.204081632653062,14.0,12.071428571428571,1.3520408163265307
2.0,20.0,18.214285714285715,8.168367346938775,10.0,9.214285714285714,2.1683673469387754,11.0,10.0,2.0,20.0,17.714285714285715,9.77551020408163,20.0,18.714285714285715,6.061224489795918
4.0,29.0,18.821428571428573,18.289540816326532,15.0,9.535714285714286,4.891581632653062,15.0,10.178571428571429,4.646683673469388,29.0,19.142857142857142,12.265306122448981,24.0,18.5,24.107142857142858
0.0,21.0,15.285714285714286,12.98979591836735,11.0,8.107142857142858,3.0242346938775517,11.0,8.178571428571429,3.5752551020408156,21.0,17.714285714285715,13.918367346938776,13.0,12.857142857142858,0.2653061224489796
1.0,13.0,12.642857142857142,0.6581632653061222,7.0,6.392857142857143,0.30994897959183676,7.0,6.821428571428571,0.14668367346938777,13.0,12.285714285714286,1.0612244897959184,13.0,13.0,0.0
2.0,20.0,18.5,6.035714285714286,10.0,8.464285714285714,4.605867346938775,11.0,9.535714285714286,5.463010204081633,20.0,17.071428571428573,7.9234693877551035,20.0,19.928571428571427,0.06632653061224489
4.0,19.0,16.571428571428573,14.673469387755096,9.0,7.392857142857143,4.238520408163265,11.0,9.25,5.544642857142857,18.0,14.5,20.535714285714285,19.0,18.642857142857142,0.22959183673469385
4.0,19.0,16.642857142857142,18.01530612244898,10.0,8.642857142857142,5.5153061224489806,10.0,8.5,5.75,18.0,14.285714285714286,24.91836734693877,19.0,19.0,0.0
1.0,29.0,9.321428571428571,15.360969387755103,15.0,4.392857142857143,4.667091836734694,15.0,4.857142857142857,5.2653061224489806,29.0,10.785714285714286,25.88265306122449,9.0,7.857142857142857,0.5510204081632651
0.0,21.0,15.107142857142858,10.809948979591837,11.0,8.071428571428571,2.923469387755102,11.0,8.035714285714286,2.5344387755102034,21.0,17.285714285714285,12.06122448979592,13.0,12.928571428571429,0.0663265306122449
4.0,18.0,13.857142857142858,5.7653061224489806,9.0,6.0,5.285714285714286,10.0,6.821428571428571,7.718112244897958,18.0,14.214285714285714,7.739795918367345,18.0,13.5,3.5357142857142856
1.0,10.0,8.964285714285714,0.8915816326530612,5.0,4.321428571428571,0.28954081632653056,6.0,4.607142857142857,1.024234693877551,10.0,9.642857142857142,0.22959183673469385,9.0,8.285714285714286,0.6326530612244898
1.0,9.0,6.928571428571429,2.2091836734693873,5.0,4.142857142857143,0.47959183673469397,5.0,3.7857142857142856,0.7397959183673467,9.0,8.142857142857142,1.1224489795918366,7.0,5.714285714285714,0.34693877551020413
1.0,8.0,7.25,0.9017857142857143,4.0,3.607142857142857,0.23852040816326525,5.0,4.107142857142857,0.8099489795918365,8.0,7.928571428571429,0.06632653061224489,8.0,6.571428571428571,0.8163265306122452
0.0,19.0,13.107142857142858,12.524234693877554,10.0,6.964285714285714,2.963010204081633,10.0,7.142857142857143,3.408163265306122,19.0,14.071428571428571,22.20918367346939,14.0,12.142857142857142,0.9795918367346937
3.0,12.0,8.857142857142858,5.051020408163266,6.0,4.5,1.4642857142857142,7.0,5.214285714285714,1.7397959183673473,9.0,6.857142857142857,0.836734693877551,12.0,10.857142857142858,1.2653061224489792
2.0,29.0,18.214285714285715,18.454081632653065,15.0,9.714285714285714,3.1326530612244903,15.0,10.035714285714286,4.105867346938776,19.0,15.928571428571429,20.78061224489796,29.0,20.5,5.678571428571429
2.0,20.0,19.0,3.2142857142857144,10.0,9.357142857142858,1.5153061224489797,11.0,10.178571428571429,2.7181122448979593,20.0,18.0,4.428571428571429,20.0,20.0,0.0
4.0,24.0,18.571428571428573,13.173469387755103,12.0,9.035714285714286,4.963010204081632,13.0,10.142857142857142,6.193877551020408,22.0,19.285714285714285,9.346938775510202,24.0,17.857142857142858,15.979591836734697
0.0,17.0,14.428571428571429,1.244897959183673,9.0,6.607142857142857,5.309948979591836,9.0,6.535714285714286,6.177295918367348,17.0,13.928571428571429,1.923469387755102,15.0,14.928571428571429,0.06632653061224489
2.0,29.0,17.714285714285715,14.061224489795915,15.0,8.571428571428571,6.173469387755103,15.0,9.214285714285714,6.311224489795918,29.0,16.642857142857142,17.801020408163268,29.0,18.785714285714285,8.025510204081632
1.0,10.0,8.214285714285714,2.7397959183673466,5.0,4.285714285714286,0.48979591836734687,6.0,4.857142857142857,1.1224489795918366,10.0,9.642857142857142,0.5153061224489796,8.0,6.785714285714286,0.8826530612244898
0.0,22.0,14.75,15.116071428571429,11.0,7.214285714285714,4.025510204081634,12.0,8.428571428571429,3.673469387755103,22.0,17.142857142857142,18.408163265306122,13.0,12.357142857142858,0.3724489795918367
1.0,10.0,9.285714285714286,0.4183673469387756,5.0,4.071428571428571,0.8520408163265306,6.0,4.5,1.5357142857142858,10.0,9.714285714285714,0.34693877551020397,9.0,8.857142857142858,0.12244897959183673
4.0,21.0,14.142857142857142,17.47959183673469,11.0,7.678571428571429,4.28954081632653,11.0,7.464285714285714,4.534438775510203,21.0,16.5,23.25,13.0,11.785714285714286,0.5969387755102042
1.0,10.0,9.607142857142858,0.5242346938775511,5.0,4.428571428571429,0.45918367346938777,6.0,4.892857142857143,1.0956632653061225,10.0,9.857142857142858,0.26530612244897955,10.0,9.357142857142858,0.6581632653061223
4.0,29.0,17.857142857142858,17.33673469387755,15.0,9.25,4.544642857142857,15.0,9.607142857142858,4.3813775510204085,29.0,16.142857142857142,27.551020408163264,21.0,19.571428571428573,1.2448979591836735
1.0,9.0,7.75,0.9017857142857143,4.0,3.357142857142857,0.2295918367346939,6.0,4.607142857142857,1.8099489795918362,9.0,8.5,0.6785714285714286,7.0,7.0,0.0
4.0,29.0,19.285714285714285,23.561224489795915,15.0,9.642857142857142,6.158163265306124,15.0,10.642857142857142,5.801020408163266,29.0,17.285714285714285,22.77551020408163,26.0,21.285714285714285,16.346938775510203
3.0,16.0,9.678571428571429,9.646683673469388,8.0,5.071428571428571,2.2091836734693877,9.0,5.607142857142857,2.738520408163265,16.0,11.857142857142858,8.551020408163264,9.0,7.5,1.25
2.0,21.0,18.428571428571427,7.744897959183672,11.0,8.5,9.035714285714286,11.0,8.392857142857142,7.095663265306123,20.0,17.785714285714285,13.025510204081629,21.0,19.071428571428573,1.6377551020408159
1.0,10.0,9.285714285714286,0.9897959183673467,5.0,4.464285714285714,0.6772959183673469,6.0,4.642857142857143,1.6581632653061227,10.0,9.857142857142858,0.26530612244897955,10.0,8.714285714285714,1.0612244897959187
0.0,21.0,14.357142857142858,15.015306122448976,11.0,7.678571428571429,4.218112244897958,11.0,7.535714285714286,4.6772959183673475,21.0,17.0,15.571428571428571,13.0,11.714285714285714,0.4897959183673469
4.0,29.0,20.107142857142858,15.952806122448981,15.0,10.678571428571429,5.78954081632653,15.0,9.821428571428571,6.503826530612246,29.0,22.357142857142858,20.80102040816327,19.0,17.857142857142858,0.9795918367346937
3.0,17.0,13.857142857142858,11.479591836734697,9.0,7.392857142857143,2.881377551020407,9.0,7.464285714285714,2.9630102040816313,15.0,12.428571428571429,14.673469387755105,17.0,15.285714285714286,4.204081632653062
4.0,16.0,14.571428571428571,1.8163265306122451,8.0,7.321428571428571,0.5038265306122448,9.0,8.142857142857142,0.7653061224489796,16.0,14.5,0.39285714285714285,16.0,14.642857142857142,3.229591836734694
0.0,23.0,14.928571428571429,12.566326530612242,12.0,7.892857142857143,3.1670918367346945,12.0,8.035714285714286,3.248724489795918,23.0,16.642857142857142,19.086734693877553,14.0,13.214285714285714,0.1683673469387755
1.0,10.0,8.321428571428571,1.718112244897959,5.0,4.107142857142857,0.524234693877551,6.0,4.5,0.8928571428571429,10.0,9.285714285714286,0.9183673469387755,8.0,7.357142857142857,0.6581632653061226
4.0,23.0,20.678571428571427,6.503826530612246,12.0,10.071428571428571,5.709183673469388,12.0,10.464285714285714,5.605867346938774,21.0,19.142857142857142,4.122448979591838,23.0,22.214285714285715,4.168367346938775
2.0,16.0,10.035714285714286,31.96301020408163,15.0,5.571428571428571,10.60204081632653,9.0,6.0,7.785714285714286,16.0,13.142857142857142,10.836734693877549,16.0,6.928571428571429,33.78061224489795
2.0,17.0,13.5,22.464285714285715,15.0,7.214285714285714,7.596938775510204,10.0,8.357142857142858,5.586734693877551,16.0,12.142857142857142,13.693877551020405,17.0,14.857142857142858,27.551020408163264
3.0,12.0,9.678571428571429,1.2895408163265305,6.0,4.785714285714286,0.4540816326530613,7.0,5.892857142857143,0.30994897959183676,12.0,9.357142857142858,2.2295918367346936,11.0,10.0,0.14285714285714285
2.0,20.0,18.607142857142858,4.238520408163265,10.0,8.5,6.107142857142857,11.0,9.428571428571429,7.387755102040816,20.0,17.214285714285715,4.596938775510205,20.0,20.0,0.0
4.0,25.0,19.785714285714285,14.025510204081629,13.0,10.285714285714286,4.704081632653062,13.0,10.357142857142858,4.01530612244898,22.0,18.857142857142858,7.836734693877551,25.0,20.714285714285715,18.48979591836735
1.0,10.0,8.5,1.25,5.0,4.142857142857143,0.47959183673469397,6.0,4.357142857142857,1.1581632653061227,10.0,9.357142857142858,0.8010204081632651,8.0,7.642857142857143,0.2295918367346939
1.0,12.0,10.571428571428571,1.3877551020408163,6.0,5.714285714285714,0.2755102040816327,7.0,5.857142857142857,0.479591836734694,11.0,9.857142857142858,1.551020408163265,12.0,11.285714285714286,0.20408163265306126
1.0,11.0,9.535714285714286,1.2487244897959184,6.0,4.5,0.5357142857142857,6.0,4.607142857142857,0.9528061224489796,11.0,10.0,1.0,10.0,9.071428571428571,1.0663265306122447
4.0,22.0,18.714285714285715,17.27551020408163,11.0,9.25,4.6875,12.0,10.428571428571429,4.244897959183673,20.0,15.857142857142858,17.551020408163268,22.0,21.571428571428573,0.6734693877551022
2.0,21.0,18.178571428571427,17.8609693877551,11.0,8.5,8.607142857142858,11.0,8.0,9.714285714285714,20.0,15.642857142857142,22.658163265306122,21.0,20.714285714285715,0.2040816326530612
