,0,1,2,3,4
276,2447.4764739203547,3186.760505589597,1581.5301056303792,2829.923746979772,2009.1603870865943
277,1596.508423215084,1390.317160158787,2144.016381914152,1226.9021422049757,1719.8128615841229
278,1779.8818050195828,1858.8469394414494,1792.1940612179524,1701.7457229625425,1411.5373445983228
279,1101.2151803555441,1924.8345824264065,1744.6735268016764,1538.1814246493134,1304.423277876417
280,2232.855244443643,2574.3303209187566,1732.0742428798862,2420.30770844703,1823.7540548273491
281,1769.4433420181124,1999.4084373637031,2209.1023632717324,1837.8933164970463,1785.8110714406198
282,2126.0210765629213,2041.3846912316167,2611.0001584835986,1934.9417369592136,2160.413730533803
283,2413.659322916975,2111.9131577668986,2804.9108641376683,2231.5901061743793,2374.3348369196797
284,2145.255265633534,1352.375470984991,2606.747064612555,1779.8099322858377,2288.4444139303514
285,1303.6643634735858,1831.5049879656945,2140.039801723656,1309.93140086104,1644.293601526603
286,2025.922667744589,1791.0243448409149,2594.6776158113976,1440.3716139505711,2308.6927307140113
287,2255.4448169094676,2576.3603720154097,1391.277314448298,2471.4051332944714,1703.5449325464601
288,1975.637324684901,736.4015402285798,2459.4072317846967,1460.1270547256677,2090.296194235818
289,2223.028657177376,1458.0266755138705,2615.8023147510594,1631.190320718348,2311.5363500190947
290,1712.608980782609,1177.3710102313266,2240.598546736775,1289.544911367401,1780.6642526926178
291,1287.8636474771827,2349.6435023289696,2027.8761183105314,1893.1560390745988,1742.4267385203405
292,2261.779674063604,2768.8125538808413,1435.0764799384965,2470.393821256738,1737.7661874198848
293,2965.2957205204334,3763.2064897132545,2158.1167612726026,3419.4575981683934,2591.235658290593
294,1913.7192501369927,2598.6539038717033,1078.7607603731371,2209.4736427818943,1272.6572319065633
295,2144.9280056165303,2244.6230020642015,2251.9408290644847,2218.3618218559172,1953.158332757444
296,2232.1091135101715,1099.9268179295561,2666.362234882473,1604.3970872002353,2328.0048485619495
297,1874.236695056735,1730.7672209972309,2411.9720774922375,1316.7122798786058,2149.073152264087
298,2167.287751628256,1646.9592283962154,2666.8998050627683,1465.5795217176706,2324.2533392539435
299,1842.038896581006,2083.1498339543527,2312.585244268769,1844.4379751598078,1826.2042326514982
300,2291.69728298921,1164.1632573580955,2729.627411323093,1702.294208061152,2422.848453416602
301,2827.863314784509,3463.305123380246,1905.1709656762916,3237.9841930221446,2399.3505244910352
302,1577.6915132177683,2532.0826594718565,2325.6725718564994,2132.986638340686,2139.529055834873
303,1711.3299445426003,2061.7185575897433,1228.694818497586,1815.922472849991,1246.041280610591
304,2092.4360034069778,2814.5586696319974,1411.4170392023107,2383.7892739413887,1554.5234115746364
305,1739.1190124023003,2054.8263397824408,2275.075637649738,1571.8292535593882,2033.7366959903022
306,1989.6859344417821,2536.8148289780643,1160.0119344890866,2229.2548415373262,1315.5518962703395
